lat,lon,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
-8.5,-59.5,4.651,4.6442,4.6298,4.5922,4.5055,5.0868,5.5022,5.3486,5.0218,5.0904,4.8012,4.5605
-7.5,-59.5,4.5989,4.6066,4.6063,4.5466,4.4314,5.0491,5.4367,5.281,5.0933,4.9298,4.6807,4.4417
-6.5,-59.5,4.5372,4.5821,4.5768,4.5286,4.3824,5.01,5.4098,5.261,5.1202,4.9495,4.6678,4.3582
-5.5,-59.5,4.4875,4.5125,4.5677,4.5094,4.3404,4.9159,5.3134,5.334,5.2615,4.9646,4.5888,4.3594
-4.5,-59.5,4.4434,4.3795,4.4441,4.3841,4.2761,4.7508,5.2046,5.2526,5.2123,5.0026,4.6082,4.2655
-3.5,-59.5,4.4102,4.3716,4.3522,4.2924,4.2353,4.6586,5.0609,5.3256,5.3741,5.0549,4.6603,4.2636
-2.5,-59.5,4.4071,4.3567,4.3534,4.2266,4.1839,4.5907,4.925,5.3537,5.4043,5.0964,4.6594,4.2802
-1.5,-59.5,4.7254,4.5806,4.667,4.4782,4.3843,4.7611,5.0069,5.5178,5.6119,5.3474,5.0304,4.6654
-0.5,-59.5,4.8888,4.7474,4.8384,4.5497,4.403,4.7177,4.9956,5.4211,5.6563,5.461,5.2006,4.8204
0.5,-59.5,5.0532,4.9716,5.0071,4.7196,4.4642,4.7762,5.0064,5.4636,5.8579,5.706,5.4547,5.004
1.5,-59.5,4.9378,4.8799,4.9898,4.7124,4.457,4.6978,4.8857,5.3263,5.8553,5.7581,5.3822,4.8725
2.5,-59.5,5.0633,5.0647,5.2126,5.0054,4.5998,4.8156,5.0311,5.5315,6.1212,5.9251,5.4751,4.9013
3.5,-59.5,5.1305,5.1641,5.3786,5.19,4.6942,4.927,5.1204,5.5752,6.1054,5.9285,5.3902,4.9582
4.5,-59.5,4.9246,5.0318,5.2759,5.1024,4.7352,4.9073,5.1624,5.6573,6.096,5.8397,5.232,4.7074
5.5,-59.5,4.4724,4.5192,4.829,4.7801,4.4215,4.6373,5.0148,5.5783,5.8874,5.5226,4.8245,4.2725
6.5,-59.5,4.4242,4.6493,4.8898,4.8451,4.3834,4.4657,4.7916,5.4137,5.683,5.2687,4.5569,4.1719
7.5,-59.5,4.543,4.8912,5.1854,5.1437,4.6301,4.5322,4.7474,5.3537,5.5541,5.0256,4.4042,4.1527
8.5,-59.5,5.0006,5.4598,5.8423,5.7835,5.2308,4.9524,5.3383,5.9261,5.9477,5.4,4.7383,4.4767
9.5,-59.5,5.3429,5.9148,6.2609,6.3139,5.8049,5.5274,5.7593,6.1087,6.115,5.5613,4.9495,4.7441
10.5,-59.5,5.3777,6.0264,6.3835,6.4505,6.049,5.6585,5.8958,6.1368,6.1186,5.4718,4.9666,4.8694
11.5,-59.5,5.3832,6.0115,6.4454,6.5369,6.2071,5.8018,5.9882,6.1452,6.1073,5.4108,4.933,4.9618
12.5,-59.5,5.3467,5.989,6.433,6.5239,6.3216,5.9244,6.102,6.2076,6.1044,5.4562,5.0208,5.034
13.5,-59.5,5.2188,5.8898,6.3557,6.4584,6.2441,5.88,6.114,6.2042,5.993,5.4214,5.0314,4.986
14.5,-59.5,5.2745,5.9532,6.4538,6.5746,6.4008,6.095,6.2945,6.377,6.0737,5.4451,5.0431,4.9992
15.5,-59.5,5.2212,5.9035,6.4704,6.6535,6.4298,6.2251,6.366,6.4258,6.047,5.3863,4.9848,4.9025
16.5,-59.5,5.1338,5.777,6.4543,6.7003,6.4404,6.324,6.4812,6.4644,6.0146,5.3558,4.9214,4.7537
17.5,-59.5,4.9913,5.7194,6.4488,6.7481,6.4985,6.4805,6.5532,6.5294,6.0281,5.3546,4.8806,4.6361
18.5,-59.5,4.8878,5.6064,6.3833,6.7502,6.5441,6.5676,6.605,6.5822,6.0077,5.3246,4.7782,4.5228
19.5,-59.5,4.7844,5.5361,6.2986,6.707,6.6019,6.713,6.7037,6.6118,5.9962,5.3076,4.6766,4.4088
20.5,-59.5,4.6634,5.4494,6.2364,6.6708,6.6262,6.7471,6.7776,6.6456,5.9484,5.2193,4.5142,4.3013
21.5,-59.5,4.5298,5.3311,6.1306,6.5662,6.6566,6.8162,6.882,6.6737,5.9443,5.1626,4.3872,4.2269
22.5,-59.5,4.4126,5.2128,6.0053,6.5014,6.6331,6.8508,6.961,6.7049,5.8546,5.052,4.2211,4.1006
23.5,-59.5,4.2254,5.0724,5.8325,6.4634,6.647,6.973,7.0486,6.7387,5.7874,4.9474,4.0658,3.9346
24.5,-59.5,4.0584,4.9198,5.6635,6.3941,6.5921,6.9696,7.0778,6.7234,5.7454,4.7717,3.966,3.7709
25.5,-59.5,3.9012,4.7515,5.4948,6.2664,6.612,6.9818,7.0754,6.708,5.7185,4.6714,3.8282,3.5969
26.5,-59.5,3.7337,4.5948,5.3854,6.1958,6.63,7.0241,7.0306,6.6427,5.5865,4.5878,3.7042,3.419
27.5,-59.5,3.5014,4.3831,5.251,6.1027,6.587,7.0325,7.0025,6.6098,5.466,4.4906,3.6019,3.2364
28.5,-59.5,3.2918,4.2307,5.119,6.061,6.5587,6.9982,6.9403,6.5698,5.4122,4.3997,3.4642,3.0953
29.5,-59.5,3.1457,4.0925,5.0047,5.9556,6.5738,6.9506,6.9746,6.5309,5.3918,4.3128,3.3266,2.9575
30.5,-59.5,2.9522,3.8954,4.8506,5.8867,6.5568,6.8842,7.001,6.4591,5.3719,4.2084,3.1891,2.8265
31.5,-59.5,2.7962,3.631,4.6277,5.8111,6.5441,6.8254,6.9888,6.365,5.2951,4.0553,3.0566,2.6654
32.5,-59.5,2.6273,3.4097,4.4777,5.7293,6.4848,6.8002,7.0116,6.2878,5.226,3.942,2.9779,2.4833
33.5,-59.5,2.4674,3.1879,4.3298,5.6359,6.4195,6.7344,6.9718,6.1896,5.1614,3.841,2.8735,2.3083
34.5,-59.5,2.2944,2.9448,4.1184,5.4816,6.3149,6.6038,6.8506,6.162,5.0244,3.7193,2.7053,2.1278
35.5,-59.5,2.1079,2.7418,3.9175,5.2716,6.1992,6.4598,6.7807,6.1423,4.975,3.5791,2.5222,1.9471
36.5,-59.5,1.907,2.5255,3.6554,5.0222,6.0684,6.3588,6.6036,6.0264,4.8703,3.3499,2.3539,1.7592
37.5,-59.5,1.7323,2.3328,3.4277,4.8017,5.8901,6.2342,6.4222,5.8102,4.7342,3.173,2.1773,1.5622
38.5,-59.5,1.5703,2.153,3.2371,4.5226,5.6563,6.061,6.2033,5.5939,4.5437,3.0034,2.0359,1.4333
39.5,-59.5,1.4066,2.0434,3.0706,4.3822,5.4739,5.8766,6.0401,5.4672,4.4244,2.8846,1.8874,1.3046
40.5,-59.5,1.3082,1.9157,3.0254,4.3195,5.3393,5.783,5.9594,5.4036,4.3394,2.7622,1.7707,1.2043
41.5,-59.5,1.2252,1.8562,3.0653,4.2773,5.2114,5.653,5.8445,5.3357,4.2456,2.6393,1.6738,1.0963
42.5,-59.5,1.2029,1.9037,3.2006,4.3438,5.2394,5.5375,5.587,5.2147,4.2151,2.5901,1.6114,1.0668
43.5,-59.5,1.1904,1.961,3.3221,4.489,5.2738,5.5303,5.3762,5.1041,4.1978,2.6098,1.5814,1.0363
44.5,-59.5,1.1664,1.9783,3.3588,4.4974,5.2476,5.4396,5.2426,4.9478,4.0519,2.5438,1.487,0.9734
45.5,-59.5,1.1184,1.9476,3.3163,4.3829,5.1737,5.2901,5.1554,4.8226,3.8681,2.4559,1.3738,0.8906
46.5,-59.5,1.0195,1.7825,3.133,4.2857,5.1667,5.3354,5.2646,4.8235,3.7152,2.3263,1.2384,0.7942
47.5,-59.5,0.9226,1.6771,3.023,4.2449,5.1473,5.2682,5.0911,4.6486,3.5431,2.1893,1.1206,0.7344
48.5,-59.5,0.7963,1.4215,2.7142,3.989,5.1084,5.4415,5.233,4.62,3.3624,2.0897,1.0313,0.6382
49.5,-59.5,0.8098,1.5206,2.8361,4.2098,5.1965,5.4749,5.2313,4.65,3.3708,2.1221,1.0296,0.643
50.5,-59.5,0.9602,1.8106,3.1922,4.279,5.142,5.3503,5.1547,4.5144,3.3238,2.071,1.0726,0.7315
51.5,-59.5,0.996,1.8701,3.0247,4.2053,4.9195,5.0186,4.861,4.1626,3.1339,1.9154,1.0682,0.7373
52.5,-59.5,0.9785,1.9025,3.1301,4.2526,5.0234,4.9358,4.7434,4.0428,3.0125,1.7462,0.9518,0.6574
53.5,-59.5,0.8266,1.6327,2.8195,4.105,4.956,5.0153,4.7633,4.0265,2.9758,1.6145,0.8412,0.5885
54.5,-59.5,0.8155,1.6922,2.9844,4.2439,5.064,4.9594,4.7021,3.9535,2.9328,1.5816,0.8285,0.552
55.5,-59.5,0.6094,1.4347,2.7518,3.8549,4.8646,5.1662,4.7645,3.9761,2.9602,1.4957,0.6641,0.3936
56.5,-59.5,0.5249,1.4244,2.9088,4.2576,5.1036,5.2354,4.8166,4.0649,2.9734,1.493,0.6005,0.3019
57.5,-59.5,0.3912,1.0853,2.4094,3.647,4.8118,5.1446,4.7006,3.943,2.7439,1.3565,0.5206,0.24
58.5,-59.5,0.3002,0.8635,2.0671,3.293,4.5137,5.0071,4.6188,3.773,2.5224,1.2125,0.4414,0.1898
59.5,-59.5,0.2386,0.7195,1.8406,3.0859,4.2106,4.8226,4.6183,3.624,2.3263,1.0831,0.3636,0.1495
-59.5,-58.5,4.7201,3.505,2.1281,0.9799,0.361,0.1625,0.2578,0.7399,1.7201,3.1634,4.6351,5.2572
-58.5,-58.5,4.8725,3.672,2.281,1.0718,0.4171,0.1997,0.3043,0.8074,1.8151,3.2935,4.7959,5.4442
-57.5,-58.5,4.9339,3.7486,2.3818,1.1606,0.4682,0.2417,0.3581,0.8626,1.883,3.3701,4.8048,5.514
-56.5,-58.5,5.005,3.8918,2.4847,1.2418,0.5294,0.2935,0.4049,0.9307,1.9795,3.5237,4.8715,5.5752
-55.5,-58.5,5.2498,4.1165,2.6554,1.3538,0.6,0.3487,0.4584,1.0186,2.1228,3.6852,5.0731,5.7446
-54.5,-58.5,5.5358,4.3442,2.8562,1.4758,0.6751,0.4111,0.5162,1.1198,2.2668,3.9098,5.2973,5.9767
-53.5,-58.5,5.7845,4.5574,3.0931,1.6378,0.7757,0.4781,0.5976,1.2406,2.4533,4.2041,5.6201,6.2918
-52.5,-58.5,5.917,4.6625,3.2179,1.7287,0.8549,0.5402,0.655,1.3272,2.5894,4.3625,5.778,6.5107
-51.5,-58.5,5.7749,4.571,3.2299,1.794,0.9454,0.6194,0.7505,1.4213,2.6345,4.2461,5.6194,6.3038
-50.5,-58.5,6.3866,5.047,3.5791,1.9927,1.0546,0.7054,0.8388,1.577,2.959,4.6848,6.3312,6.9583
-49.5,-58.5,6.5966,5.3042,3.7764,2.1689,1.1705,0.792,0.9312,1.6942,3.12,4.8838,6.4884,7.0709
-48.5,-58.5,6.786,5.5222,3.9888,2.3436,1.3082,0.912,1.0488,1.8487,3.2693,5.0285,6.6091,7.1414
-47.5,-58.5,6.9497,5.6323,4.1314,2.4974,1.4326,1.0294,1.1748,1.997,3.3895,5.1874,6.7349,7.2269
-46.5,-58.5,7.0795,5.7485,4.2727,2.6422,1.5506,1.1321,1.2881,2.1312,3.5102,5.2872,6.8662,7.3061
-45.5,-58.5,7.1597,5.8702,4.387,2.7943,1.6394,1.2324,1.3982,2.2589,3.6362,5.3635,6.8892,7.3562
-44.5,-58.5,7.2552,5.9863,4.4971,2.9213,1.7647,1.3318,1.517,2.3582,3.7903,5.4091,6.8952,7.4746
-43.5,-58.5,7.403,6.0938,4.6118,3.0614,1.8958,1.4369,1.6159,2.4499,3.8885,5.4566,6.8875,7.5235
-42.5,-58.5,7.5276,6.2098,4.7242,3.2069,1.9925,1.5446,1.7218,2.549,4.0013,5.4588,6.8995,7.6202
-41.5,-58.5,7.5967,6.324,4.8307,3.2945,2.0518,1.6087,1.8038,2.6222,4.0572,5.435,6.8866,7.6848
-40.5,-58.5,7.6219,6.4301,4.908,3.3578,2.1437,1.7023,1.8742,2.7187,4.1321,5.423,6.8892,7.6973
-39.5,-58.5,7.5401,6.4315,4.9277,3.4044,2.2147,1.7621,1.9006,2.7742,4.1316,5.431,6.8628,7.6265
-38.5,-58.5,7.3248,6.2988,4.95,3.4891,2.3333,1.8562,2.0196,2.868,4.1412,5.3933,6.7913,7.5379
-37.5,-58.5,7.2799,6.2815,4.9946,3.6425,2.4761,2.017,2.1533,2.989,4.1746,5.4302,6.7884,7.589
-36.5,-58.5,7.2451,6.3214,5.0508,3.7423,2.5949,2.1283,2.2517,3.0833,4.2677,5.4566,6.8729,7.637
-35.5,-58.5,7.1767,6.2554,5.071,3.779,2.6414,2.1756,2.3117,3.1478,4.3219,5.4542,6.7846,7.5007
-34.5,-58.5,7.2127,6.3422,5.2471,3.8633,2.7252,2.2553,2.3887,3.2544,4.4441,5.55,6.8035,7.4813
-33.5,-58.5,7.2389,6.2182,5.245,3.888,2.783,2.3177,2.5068,3.3497,4.5216,5.569,6.8561,7.339
-32.5,-58.5,7.1938,6.1937,5.2685,3.936,2.8483,2.4118,2.6417,3.4517,4.6039,5.5668,6.8784,7.235
-31.5,-58.5,7.0726,6.1639,5.2718,4.0121,2.9126,2.4485,2.7466,3.5458,4.6034,5.5594,6.859,7.1647
-30.5,-58.5,6.9641,6.2023,5.3551,4.0656,3.0038,2.5493,2.8608,3.6989,4.6471,5.6098,6.8443,7.1282
-29.5,-58.5,6.8981,6.2278,5.3998,4.1095,3.0679,2.6129,2.969,3.7762,4.6685,5.5819,6.7798,7.0541
-28.5,-58.5,6.8114,6.2117,5.3306,4.1263,3.1411,2.6266,3.0264,3.7584,4.5857,5.454,6.6658,6.9228
-27.5,-58.5,6.8014,6.2534,5.3606,4.1983,3.2578,2.6918,3.1049,3.8491,4.6286,5.4686,6.5868,6.8741
-26.5,-58.5,6.7598,6.2153,5.3364,4.2026,3.2995,2.7302,3.1387,3.881,4.5926,5.4845,6.4855,6.7613
-25.5,-58.5,6.7231,6.1438,5.2994,4.3138,3.3029,2.778,3.1913,3.9492,4.6601,5.5186,6.4392,6.7394
-24.5,-58.5,6.6787,6.1097,5.3465,4.4393,3.335,2.8169,3.2179,3.9718,4.6409,5.4754,6.3401,6.6377
-23.5,-58.5,6.6982,6.0386,5.503,4.5545,3.4289,2.9551,3.2899,4.075,4.7215,5.4713,6.3098,6.5642
-22.5,-58.5,6.5875,5.9609,5.5613,4.6346,3.529,3.071,3.371,4.1734,4.7124,5.4089,6.2448,6.4656
-21.5,-58.5,6.5105,5.9801,5.6124,4.765,3.6449,3.2232,3.5292,4.3294,4.812,5.4802,6.2678,6.4459
-20.5,-58.5,6.3466,5.8534,5.609,4.8605,3.733,3.3566,3.7051,4.4014,4.7419,5.3818,6.1529,6.2863
-19.5,-58.5,6.2059,5.765,5.6182,4.9349,3.8412,3.5479,3.8882,4.5516,4.7964,5.3568,6.0274,6.1711
-18.5,-58.5,5.8606,5.5332,5.4259,4.9063,3.9482,3.7507,4.1239,4.6853,4.783,5.3246,5.8181,5.9124
-17.5,-58.5,5.8558,5.5426,5.5644,5.1238,4.1712,4.0217,4.4047,4.9039,4.9606,5.4797,5.9393,5.9062
-16.5,-58.5,5.7072,5.4262,5.4451,5.1122,4.2864,4.2048,4.5924,5.058,4.9634,5.4254,5.7746,5.7178
-15.5,-58.5,5.4346,5.2061,5.2627,5.0983,4.4088,4.3694,4.705,5.1528,4.9303,5.293,5.5798,5.4408
-14.5,-58.5,5.0995,4.9265,4.9838,4.9622,4.5194,4.5953,4.9334,5.2438,4.8137,5.1142,5.2591,5.1571
-13.5,-58.5,5.2044,5.0518,5.1125,5.196,4.7938,4.8557,5.1917,5.4326,4.9618,5.2522,5.3762,5.3186
-12.5,-58.5,5.0318,4.9241,4.9973,5.041,4.7815,4.9099,5.2817,5.4722,4.9954,5.3054,5.1962,5.0945
-11.5,-58.5,4.9642,4.8763,4.9392,4.9934,4.8094,4.9723,5.3844,5.5243,5.0095,5.3311,5.165,5.0117
-10.5,-58.5,4.7818,4.7621,4.7731,4.7942,4.7527,5.0902,5.4794,5.4667,4.9013,5.2411,4.9378,4.7628
-9.5,-58.5,4.7112,4.7194,4.6726,4.6915,4.6476,5.1626,5.5334,5.4197,5.0105,5.1919,4.8254,4.6687
-8.5,-58.5,4.6783,4.6843,4.6838,4.6973,4.6183,5.1955,5.5699,5.4281,5.0182,5.0962,4.7878,4.6344
-7.5,-58.5,4.6186,4.6231,4.621,4.5768,4.5288,5.1677,5.556,5.4091,5.1086,4.938,4.6406,4.4755
-6.5,-58.5,4.5785,4.614,4.6094,4.6058,4.494,5.1151,5.5078,5.3369,5.0626,4.903,4.6006,4.4258
-5.5,-58.5,4.4477,4.4774,4.511,4.5098,4.3788,4.9378,5.3666,5.406,5.2078,4.9109,4.541,4.3382
-4.5,-58.5,4.4076,4.3841,4.4434,4.3906,4.3543,4.8024,5.2646,5.358,5.2526,4.9776,4.6044,4.283
-3.5,-58.5,4.453,4.3306,4.3817,4.3313,4.2734,4.7443,5.1432,5.4706,5.5054,5.1799,4.7527,4.343
-2.5,-58.5,4.385,4.2782,4.3644,4.2331,4.2,4.6754,5.0482,5.4763,5.5416,5.1665,4.7143,4.3301
-1.5,-58.5,4.6834,4.5454,4.5965,4.4158,4.4016,4.7801,5.0561,5.6112,5.7691,5.4626,5.0573,4.6812
-0.5,-58.5,4.8161,4.6639,4.77,4.5614,4.4873,4.843,5.1096,5.5685,5.8298,5.5872,5.2682,4.8518
0.5,-58.5,4.9123,4.8204,4.921,4.7326,4.6291,4.9706,5.1881,5.6302,6.0055,5.8188,5.4722,4.956
1.5,-58.5,4.6176,4.5898,4.7062,4.614,4.5446,4.8564,5.0165,5.4629,5.9256,5.7494,5.2819,4.6898
2.5,-58.5,4.7561,4.751,4.8912,4.7858,4.5919,4.8622,5.0918,5.4962,6.013,5.7689,5.2706,4.7604
3.5,-58.5,4.7846,4.8154,4.9865,4.919,4.6464,4.933,5.1014,5.5073,5.965,5.7022,5.1514,4.7143
4.5,-58.5,4.8038,4.8214,5.0758,5.0268,4.7105,4.9102,5.2087,5.6347,6.0266,5.7264,5.1542,4.673
5.5,-58.5,4.5403,4.572,4.8761,4.8118,4.5014,4.7213,5.023,5.5584,5.8819,5.4845,4.8571,4.3435
6.5,-58.5,4.445,4.632,4.9085,4.7815,4.3202,4.4376,4.7971,5.3364,5.5176,5.0887,4.4707,4.1321
7.5,-58.5,4.8871,5.2786,5.6448,5.5267,5.0172,4.9764,5.3189,5.8687,5.9395,5.4638,4.836,4.4436
8.5,-58.5,5.3122,5.8577,6.2671,6.2249,5.6426,5.3431,5.6858,6.2162,6.3041,5.7794,5.1002,4.7964
9.5,-58.5,5.3839,5.983,6.3782,6.4018,5.8978,5.4941,5.8015,6.1872,6.2431,5.647,5.0376,4.8295
10.5,-58.5,5.3983,6.0691,6.4222,6.4946,6.0754,5.6234,5.8685,6.1812,6.2011,5.5123,5.0014,4.9138
11.5,-58.5,5.3827,6.0533,6.4548,6.5532,6.239,5.8164,6.0103,6.2047,6.1778,5.4473,4.9651,4.9843
12.5,-58.5,5.3395,6.0074,6.4603,6.5258,6.3499,5.9671,6.1344,6.2501,6.1517,5.4317,5.0088,5.0424
13.5,-58.5,5.3107,5.9899,6.48,6.581,6.39,6.0473,6.2338,6.3211,6.1241,5.4727,5.0861,5.0911
14.5,-58.5,5.2774,5.9652,6.4738,6.6197,6.4354,6.1627,6.3132,6.3823,6.1034,5.4694,5.0561,5.021
15.5,-58.5,5.2426,5.9174,6.4637,6.7061,6.498,6.2729,6.3629,6.437,6.0559,5.4602,5.0141,4.9032
16.5,-58.5,5.1355,5.807,6.4442,6.7188,6.4915,6.3598,6.4574,6.4558,5.9966,5.3954,4.9325,4.7609
17.5,-58.5,5.0134,5.7228,6.4478,6.7454,6.5323,6.5254,6.5626,6.5285,6.0082,5.3798,4.8778,4.6531
18.5,-58.5,4.8862,5.6167,6.4075,6.7493,6.583,6.5909,6.6386,6.5654,6.0115,5.3762,4.807,4.5454
19.5,-58.5,4.7796,5.5265,6.3257,6.7178,6.6317,6.7039,6.7368,6.6103,6.0108,5.3558,4.6973,4.3985
20.5,-58.5,4.6469,5.4343,6.2378,6.6917,6.6214,6.7303,6.8059,6.6602,5.9758,5.2512,4.5386,4.3015
21.5,-58.5,4.5194,5.3366,6.1418,6.6098,6.6437,6.8256,6.9204,6.7186,5.9366,5.1991,4.3946,4.2245
22.5,-58.5,4.417,5.2366,6.025,6.5352,6.6355,6.8971,6.9977,6.7294,5.868,5.0892,4.2559,4.1222
23.5,-58.5,4.2672,5.1038,5.8706,6.4687,6.6209,6.9996,7.0754,6.7466,5.8092,4.9553,4.1054,3.9374
24.5,-58.5,4.0814,4.9526,5.7211,6.4092,6.6048,7.0044,7.0982,6.7601,5.7173,4.8,3.9725,3.7651
25.5,-58.5,3.9089,4.7892,5.5358,6.312,6.6362,7.0174,7.1045,6.7586,5.6938,4.7069,3.8568,3.6005
26.5,-58.5,3.7555,4.6046,5.3976,6.1622,6.6302,7.0697,7.0493,6.6845,5.6213,4.597,3.708,3.4217
27.5,-58.5,3.5256,4.4309,5.2642,6.0746,6.5892,7.0843,7.0435,6.6509,5.5459,4.4964,3.5693,3.2618
28.5,-58.5,3.3074,4.2614,5.1398,6.0341,6.5645,7.0426,7.0349,6.6017,5.4727,4.3985,3.4313,3.1066
29.5,-58.5,3.15,4.0949,4.9949,5.9801,6.5616,7.0027,7.0574,6.5633,5.4353,4.2989,3.3202,2.9782
30.5,-58.5,2.9914,3.8962,4.8242,5.8769,6.5429,6.9312,7.0589,6.5143,5.3861,4.2043,3.1968,2.8507
31.5,-58.5,2.8267,3.6478,4.6438,5.7905,6.5676,6.8611,7.0334,6.4138,5.316,4.0735,3.0619,2.6736
32.5,-58.5,2.6726,3.439,4.4798,5.7343,6.5136,6.8179,7.0505,6.3674,5.208,3.96,2.9496,2.5147
33.5,-58.5,2.4955,3.2244,4.35,5.6299,6.4152,6.7529,6.9979,6.2594,5.1264,3.8666,2.8402,2.3434
34.5,-58.5,2.3174,2.9801,4.151,5.4914,6.2983,6.6202,6.8762,6.1987,5.0474,3.7543,2.6986,2.1682
35.5,-58.5,2.1355,2.754,3.9278,5.2795,6.1802,6.4697,6.8237,6.1442,4.9745,3.5921,2.5279,1.9783
36.5,-58.5,1.9327,2.5589,3.6931,5.0592,6.0758,6.353,6.6929,6.0324,4.9049,3.403,2.3669,1.7772
37.5,-58.5,1.7681,2.3484,3.4433,4.8082,5.893,6.2299,6.5314,5.8644,4.7614,3.2263,2.2058,1.5888
38.5,-58.5,1.5835,2.1859,3.2448,4.5631,5.6369,6.0672,6.2882,5.6484,4.5696,3.0298,2.0438,1.4345
39.5,-58.5,1.4352,2.0472,3.0802,4.3834,5.489,5.8867,6.1015,5.4811,4.4256,2.8934,1.8883,1.32
40.5,-58.5,1.3375,1.9219,2.9988,4.2706,5.2728,5.7689,6.0142,5.4106,4.3505,2.7523,1.7707,1.1988
41.5,-58.5,1.2103,1.8307,2.9839,4.1974,5.1766,5.5853,5.8678,5.3114,4.2571,2.6323,1.6637,1.0961
42.5,-58.5,1.1878,1.8446,3.0938,4.2854,5.2087,5.4362,5.6458,5.2034,4.1964,2.5702,1.5914,1.0397
43.5,-58.5,1.1854,1.9154,3.2462,4.4018,5.2289,5.4221,5.3506,5.0698,4.1734,2.5898,1.5638,1.0229
44.5,-58.5,1.1436,1.9068,3.2993,4.4664,5.256,5.3849,5.2255,4.933,4.0325,2.5342,1.4827,0.9559
45.5,-58.5,1.1184,1.9476,3.3163,4.3829,5.1737,5.2901,5.1554,4.8226,3.8681,2.4559,1.3738,0.8906
46.5,-58.5,1.0195,1.7825,3.133,4.2857,5.1667,5.3354,5.2646,4.8235,3.7152,2.3263,1.2384,0.7942
47.5,-58.5,0.9226,1.6771,3.023,4.2449,5.1473,5.2682,5.0911,4.6486,3.5431,2.1893,1.1206,0.7344
48.5,-58.5,0.7963,1.4215,2.7142,3.989,5.1084,5.4415,5.233,4.62,3.3624,2.0897,1.0313,0.6382
49.5,-58.5,0.8098,1.5206,2.8361,4.2098,5.1965,5.4749,5.2313,4.65,3.3708,2.1221,1.0296,0.643
50.5,-58.5,0.9602,1.8106,3.1922,4.279,5.142,5.3503,5.1547,4.5144,3.3238,2.071,1.0726,0.7315
51.5,-58.5,0.996,1.8701,3.0247,4.2053,4.9195,5.0186,4.861,4.1626,3.1339,1.9154,1.0682,0.7373
52.5,-58.5,0.9785,1.9025,3.1301,4.2526,5.0234,4.9358,4.7434,4.0428,3.0125,1.7462,0.9518,0.6574
53.5,-58.5,0.8266,1.6327,2.8195,4.105,4.956,5.0153,4.7633,4.0265,2.9758,1.6145,0.8412,0.5885
54.5,-58.5,0.8155,1.6922,2.9844,4.2439,5.064,4.9594,4.7021,3.9535,2.9328,1.5816,0.8285,0.552
55.5,-58.5,0.6094,1.4347,2.7518,3.8549,4.8646,5.1662,4.7645,3.9761,2.9602,1.4957,0.6641,0.3936
56.5,-58.5,0.5249,1.4244,2.9088,4.2576,5.1036,5.2354,4.8166,4.0649,2.9734,1.493,0.6005,0.3019
57.5,-58.5,0.3912,1.0853,2.4094,3.647,4.8118,5.1446,4.7006,3.943,2.7439,1.3565,0.5206,0.24
58.5,-58.5,0.3002,0.8635,2.0671,3.293,4.5137,5.0071,4.6188,3.773,2.5224,1.2125,0.4414,0.1898
59.5,-58.5,0.2386,0.7195,1.8406,3.0859,4.2106,4.8226,4.6183,3.624,2.3263,1.0831,0.3636,0.1495
-59.5,-57.5,4.6586,3.4361,2.1144,0.9638,0.3605,0.1637,0.2544,0.7301,1.7026,3.1174,4.5278,5.1595
-58.5,-57.5,4.7945,3.5851,2.2277,1.0524,0.4164,0.1985,0.2998,0.7951,1.7938,3.2686,4.6968,5.371
-57.5,-57.5,4.8708,3.7346,2.3614,1.147,0.473,0.2388,0.3506,0.8604,1.8823,3.3821,4.7554,5.4919
-56.5,-57.5,4.9063,3.8652,2.4569,1.2139,0.5266,0.2868,0.3991,0.9127,1.9488,3.479,4.7626,5.5193
-55.5,-57.5,5.1031,4.0505,2.5985,1.3082,0.5861,0.3403,0.445,0.9763,2.0683,3.6151,4.8895,5.6215
-54.5,-57.5,5.3261,4.2574,2.7919,1.4369,0.6674,0.402,0.5083,1.0836,2.2248,3.8513,5.107,5.8591
-53.5,-57.5,5.5723,4.4702,3.0163,1.5862,0.7666,0.4699,0.5894,1.1998,2.3899,4.11,5.4024,6.1097
-52.5,-57.5,5.7965,4.6121,3.1963,1.6937,0.857,0.5402,0.6583,1.3037,2.5406,4.2547,5.627,6.3545
-51.5,-57.5,5.748,4.5984,3.2522,1.7784,0.9286,0.6134,0.7366,1.3994,2.6239,4.2766,5.6098,6.3223
-50.5,-57.5,6.2004,4.9409,3.5112,1.9423,1.0344,0.6936,0.8155,1.5348,2.8483,4.5593,6.0943,6.7342
-49.5,-57.5,6.4044,5.2022,3.7022,2.1218,1.1438,0.7781,0.9082,1.6476,2.9928,4.7357,6.3084,6.865
-48.5,-57.5,6.5633,5.3513,3.8678,2.2898,1.2821,0.888,1.0248,1.7923,3.131,4.8878,6.4229,6.9761
-47.5,-57.5,6.6888,5.4427,3.9646,2.4074,1.3841,0.9761,1.127,1.9339,3.2628,5.0234,6.5155,7.05
-46.5,-57.5,6.7675,5.5176,4.0716,2.5046,1.4436,1.0421,1.2053,2.0376,3.3718,5.1307,6.617,7.0759
-45.5,-57.5,6.876,5.628,4.1654,2.623,1.5322,1.1268,1.3008,2.1264,3.4951,5.1905,6.637,7.1184
