lat,lon,DNI_1,DNI_2,DNI_3,DNI_4,DNI_5,DNI_6,DNI_7,DNI_8,DNI_9,DNI_10,DNI_11,DNI_12,GHI_1,GHI_2,GHI_3,GHI_4,GHI_5,GHI_6,GHI_7,GHI_8,GHI_9,GHI_10,GHI_11,GHI_12,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,W_1,W_2,W_3,W_4,W_5,W_6,W_7,W_8,W_9,W_10,W_11,W_12
1.5,47.5,5.7833,6.1195,6.5664,6.5978,6.0869,4.7815,4.6927,5.2829,5.6592,6.2302,6.2813,5.9026,6.4514,6.8664,7.1239,6.8158,6.3024,5.7482,5.801,6.203,6.617,6.7735,6.4882,6.271,26.17,26.29,27.43,28.38,28.11,26.8,25.64,25.5,26.17,26.72,27.1,26.87,8.98,8.15,5.93,3.91,6.61,9.46,9.94,9.02,7.89,5.07,4.18,7.66
2.5,47.5,5.5517,5.9206,6.1085,6.0758,5.8452,4.5749,4.3582,5.095,5.4218,5.6184,5.7502,5.5637,6.3338,6.7733,6.9991,6.6996,6.3317,5.7679,5.7343,6.217,6.5904,6.571,6.265,6.1123,26.17,26.3,27.5,28.45,28.1,26.77,25.7,25.48,26.06,26.63,27.14,26.84,9.58,8.76,6.5,4.32,7.25,10.05,10.64,9.67,8.46,5.37,4.93,8.52
3.5,47.5,5.4161,5.6033,5.6422,5.4926,5.3885,4.3699,4.2209,4.9298,5.129,5.0172,5.1149,5.1955,6.2141,6.6221,6.8239,6.5018,6.1886,5.7002,5.6038,6.1258,6.4812,6.2162,5.9057,5.8913,26.1,26.26,27.5,28.5,27.86,25.85,25.08,25.25,25.87,26.57,27.23,26.8,9.93,9.24,7.13,4.93,7.62,9.67,10.58,10.16,9.21,5.94,5.86,9.08
4.5,47.5,5.165,5.6568,5.7293,4.8622,4.955,3.7548,2.915,3.9828,4.458,4.1021,4.6654,4.9867,6.0571,6.5981,6.9038,6.1234,5.9242,5.466,5.0321,5.725,6.1229,5.4799,5.5366,5.7799,25.63,26.21,27.62,28.41,28.13,26.83,25.82,25.96,26.75,27.15,26.78,26.11,8.63,8.43,7.2,5.33,7.4,10.17,11.05,10.74,9.7,6.05,5.95,7.96
5.5,47.5,6.229,6.4894,6.4951,5.7355,5.8224,4.5166,3.7706,5.0237,5.311,4.89,5.6474,5.9822,6.3967,6.9115,7.2115,6.8018,6.6254,6.1085,5.759,6.4253,6.6454,6.1524,6.1241,6.1135,26.16,27.04,28.81,29.76,29.72,28.87,27.92,28.17,28.95,28.76,27.57,26.63,8.29,8.09,7.08,5.29,7.33,10.56,11.58,11.19,9.66,5.64,6.06,7.77
6.5,47.5,6.5731,6.6674,6.4963,5.76,5.7828,4.6385,3.919,5.1353,5.4662,4.9944,5.8027,6.5234,6.4932,6.9929,7.2588,6.906,6.6761,6.2189,5.891,6.5522,6.7298,6.2076,6.2006,6.2371,25.73,26.51,28.3,29.41,29.52,29.05,28.25,28.57,29.27,28.55,27.18,26.27,8.09,7.94,7.15,5.44,7.09,10.55,11.6,11.09,9.18,5.37,6.17,7.6
7.5,47.5,6.6974,6.8143,6.5234,5.5656,5.359,4.2113,3.6816,4.848,5.2378,4.8382,5.8894,6.576,6.4642,7.0082,7.2307,6.8189,6.497,5.9602,5.6774,6.3706,6.5724,6.0646,6.1414,6.1831,24.9,25.84,27.61,28.4,28.11,28.1,27.44,27.76,28.41,27.41,26.3,25.37,7.44,7.16,6.58,5.36,6.71,10.29,11.48,10.82,8.54,4.88,5.83,7.21
8.5,47.5,6.8299,6.7606,6.5993,5.9398,5.6458,4.9519,4.362,5.3407,5.5836,5.4341,6.3595,6.9139,6.4733,7.0039,7.3342,7.1218,6.81,6.5496,6.2554,6.7774,6.8446,6.4512,6.324,6.2429,23.06,24.1,26.27,27.85,28.08,27.78,27.07,27.49,28.37,27.05,25.16,23.57,6.53,6.48,6.03,5.14,6.89,10.96,12.47,11.69,8.95,4.49,5.45,6.38
9.5,47.5,7.0188,7.0596,6.9012,6.3199,5.9969,5.2538,4.5396,5.5027,5.8373,5.8802,6.5357,7.0721,6.5057,7.0769,7.4434,7.3229,7.0649,6.7841,6.4286,6.8885,7.0183,6.671,6.3845,6.2566,22.49,23.75,25.97,27.23,27.68,27.6,26.74,27.15,28.0,26.29,24.4,22.7,5.74,5.69,5.47,4.61,5.32,9.33,11.27,10.54,7.09,4.11,5.37,6.16
10.5,47.5,6.1234,6.2616,6.1102,5.7031,5.1593,4.5653,4.0639,4.9394,4.806,6.0278,6.2803,6.3204,6.204,6.888,7.2809,7.1585,6.8686,6.7846,6.6266,6.8947,6.6139,6.6799,6.3043,6.0228,17.28,19.04,21.53,23.02,23.93,23.45,22.44,22.71,23.24,21.0,18.69,17.07,4.19,4.03,4.22,4.36,4.88,9.64,12.56,11.49,6.71,4.17,4.54,4.79
11.5,47.5,5.43,5.2682,5.1372,5.1209,4.8209,3.5474,3.017,3.9266,4.5439,5.5351,5.5433,5.497,5.5661,6.1226,6.5868,6.7354,6.5894,6.1186,5.8519,6.2698,6.4121,6.2952,5.7197,5.4055,24.81,24.94,26.14,28.16,30.56,32.53,32.36,31.95,31.52,28.84,26.87,25.63,8.07,7.77,6.68,5.62,4.22,8.55,11.9,10.05,5.55,5.59,7.39,8.08
12.5,47.5,5.8726,5.8082,5.761,5.9246,5.6393,4.3303,3.5654,4.4758,5.1936,6.3624,6.2026,6.0418,5.6501,6.2256,6.7538,7.025,6.901,6.323,5.9647,6.3823,6.5825,6.498,5.8411,5.4866,24.69,24.71,25.85,27.72,29.96,31.28,31.02,30.65,30.49,28.45,26.85,25.62,7.12,7.11,6.87,6.2,4.0,6.85,9.86,8.2,4.66,5.32,6.54,7.07
13.5,47.5,5.3434,5.2373,5.2906,5.2178,4.8718,3.8983,3.2698,3.9989,4.373,5.8166,5.7475,5.5032,5.3942,6.0331,6.6401,6.8878,6.8002,6.3329,6.0101,6.3182,6.3331,6.3506,5.6866,5.2728,24.43,24.55,25.94,27.95,30.25,31.2,30.42,30.24,30.31,28.39,26.7,25.43,5.75,5.72,5.77,5.44,3.8,5.31,6.86,6.31,4.17,4.72,5.31,5.63
14.5,47.5,6.2525,6.2395,6.0559,6.0077,5.448,4.5554,3.9586,4.607,4.9526,6.6442,6.6996,6.4865,5.7794,6.4908,7.092,7.4143,7.3567,6.985,6.6684,6.815,6.7255,6.7423,6.0593,5.6604,18.92,19.91,22.15,24.6,27.61,29.57,28.88,28.42,28.06,24.53,21.86,19.7,3.46,3.56,3.8,3.8,3.51,3.63,4.3,4.39,3.28,3.35,3.6,3.58
15.5,47.5,6.3026,6.133,5.8058,5.7653,5.4634,4.7904,4.1242,4.5917,5.3347,6.6482,6.5904,6.4733,5.8373,6.5246,7.115,7.4626,7.524,7.2583,6.869,6.8777,6.9473,6.7778,6.0494,5.657,19.18,21.45,24.66,27.29,30.08,31.95,32.6,32.14,30.25,25.26,21.96,19.05,4.51,5.11,5.62,5.68,5.17,4.89,5.04,5.23,4.7,4.83,4.85,4.55
16.5,47.5,6.3257,6.144,5.8466,5.813,5.5159,4.9663,4.2624,4.6738,5.4552,6.7294,6.6734,6.5076,5.7422,6.4483,7.1054,7.4928,7.5953,7.4518,7.0092,6.9367,7.0054,6.7519,5.9736,5.5572,17.63,20.2,23.9,26.91,29.69,31.5,32.47,32.04,29.67,24.71,21.13,17.81,5.75,6.08,6.12,5.95,6.03,5.94,5.6,5.76,6.32,6.56,6.41,6.12
17.5,47.5,5.7463,5.5534,5.2757,5.3822,5.4218,5.046,4.5221,4.7472,5.5202,6.5443,6.2618,5.9942,5.5049,6.2328,6.9523,7.3913,7.6519,7.6279,7.2744,7.127,7.11,6.6701,5.8049,5.3402,17.82,20.8,25.14,28.81,31.7,33.46,34.79,34.37,31.38,26.08,22.1,18.21,5.86,6.21,6.3,6.22,6.07,5.56,5.35,5.65,6.0,6.08,6.19,5.83
18.5,47.5,5.6208,5.5145,5.2498,5.3724,5.4658,5.1319,4.6466,4.872,5.5553,6.5484,6.1495,5.8354,5.3762,6.1368,6.8966,7.3786,7.7134,7.7443,7.4095,7.2324,7.1306,6.6132,5.6803,5.196,17.4,20.48,25.17,29.31,32.65,34.57,36.09,35.61,32.37,26.96,22.4,18.11,5.64,6.03,6.24,6.01,5.65,5.26,5.14,5.33,5.54,5.52,5.8,5.42
19.5,47.5,4.973,4.9152,4.6697,4.7148,4.9721,4.9642,4.6874,4.8216,5.2706,6.0696,5.4288,5.131,5.1487,5.9426,6.7006,7.2012,7.6378,7.7515,7.4539,7.2494,7.0342,6.4514,5.437,4.9534,17.03,20.12,24.91,29.39,33.22,35.19,36.79,36.32,33.0,27.54,22.54,17.99,5.64,6.06,6.33,6.05,5.5,5.27,5.16,5.25,5.3,5.17,5.65,5.32
20.5,47.5,5.214,5.2454,5.0914,5.1386,5.5315,5.5882,5.2073,5.3242,5.8008,6.4973,5.7874,5.3633,4.9759,5.8051,6.5765,7.1062,7.5962,7.7602,7.4496,7.2298,6.9634,6.337,5.2829,4.7774,17.29,20.36,25.23,29.92,34.25,36.21,37.82,37.38,34.06,28.61,23.24,18.43,5.57,6.05,6.33,6.1,5.53,5.42,5.31,5.34,5.28,5.06,5.58,5.23
21.5,47.5,5.111,5.118,4.9392,4.8115,5.1854,5.7792,5.4074,5.4583,5.7461,6.1836,5.4461,5.2188,4.8523,5.6959,6.5057,7.0231,7.5514,7.8559,7.5461,7.2965,6.9331,6.2172,5.1199,4.6361,16.22,19.23,24.16,29.07,33.78,35.85,37.47,37.02,33.61,28.27,22.56,17.47,5.25,5.8,6.05,5.93,5.35,5.52,5.46,5.29,4.99,4.59,5.17,4.89
22.5,47.5,4.9918,5.033,4.8506,4.7765,5.1557,5.8457,5.4948,5.5099,5.7569,6.131,5.3237,5.1036,4.7186,5.5721,6.4142,6.9826,7.559,7.913,7.6157,7.3236,6.9125,6.1342,4.9718,4.4976,15.3,18.2,23.08,28.17,33.27,35.66,37.27,36.77,33.32,27.99,21.83,16.6,5.21,5.74,5.88,5.85,5.35,5.91,5.93,5.5,4.93,4.33,4.95,4.79
23.5,47.5,5.1506,5.1391,4.8919,4.6078,4.9783,6.0732,5.7214,5.6052,5.7454,5.953,5.1578,5.2025,4.6111,5.4648,6.3204,6.8664,7.4789,7.9723,7.6843,7.3267,6.8455,6.0041,4.7777,4.3601,14.31,17.12,21.95,27.2,32.56,34.98,36.54,36.15,32.76,27.46,20.95,15.57,5.63,6.04,5.94,6.02,5.62,6.27,6.2,5.62,4.98,4.55,5.1,5.11
24.5,47.5,5.0066,4.9625,4.7618,4.4822,4.9066,6.077,5.7739,5.61,5.6928,5.8301,4.9704,5.0419,4.4561,5.2913,6.1903,6.7622,7.4256,7.9901,7.7131,7.3236,6.7824,5.8836,4.5828,4.1873,13.75,16.5,21.32,26.76,32.36,34.96,36.53,36.16,32.72,27.42,20.59,15.1,5.68,6.09,5.96,6.06,5.79,6.7,6.69,5.95,5.19,4.75,5.18,5.31
25.5,47.5,4.9596,4.8331,4.7158,4.3493,4.7942,6.3118,6.0744,5.8932,5.9054,5.6314,4.6814,4.8216,4.3289,5.1662,6.0857,6.691,7.4028,8.0837,7.8314,7.4035,6.7882,5.7662,4.3894,4.0205,13.06,15.77,20.68,26.14,31.82,34.53,36.11,35.88,32.46,27.28,20.03,14.44,5.87,6.33,6.18,6.21,5.96,6.76,6.76,5.89,5.15,5.11,5.3,5.58
26.5,47.5,4.6966,4.6344,4.5727,4.212,4.7009,6.2962,6.059,5.8464,5.8313,5.4996,4.4995,4.5336,4.1479,5.0117,5.9873,6.6235,7.3879,8.1122,7.8602,7.3992,6.7286,5.6407,4.2506,3.8338,12.77,15.48,20.56,26.09,32.05,35.08,36.69,36.46,32.94,27.77,19.98,14.23,5.72,6.16,6.07,6.06,5.99,7.0,6.93,5.92,5.18,5.16,5.27,5.54
27.5,47.5,4.4117,4.4537,4.5048,4.0034,4.4801,6.133,5.8092,5.7514,5.839,4.9898,4.1868,4.193,3.961,4.8329,5.8817,6.4622,7.2953,8.0681,7.8017,7.3416,6.643,5.4101,4.0723,3.623,12.34,15.13,20.41,26.08,32.38,35.81,37.48,37.2,33.54,28.09,19.83,14.0,5.56,6.0,5.93,5.93,6.02,7.52,7.36,6.3,5.63,5.2,5.29,5.49
28.5,47.5,4.2554,4.2922,4.4659,3.966,4.4846,6.1457,5.8313,5.7835,5.795,4.8511,4.0483,4.019,3.7812,4.6502,5.7634,6.3624,7.2293,8.0371,7.7647,7.2881,6.534,5.2382,3.8911,3.439,11.84,14.53,19.95,25.68,32.21,36.01,37.79,37.52,33.78,28.12,19.4,13.54,5.79,6.18,6.17,6.09,6.25,8.26,8.02,6.97,6.39,5.53,5.58,5.72
29.5,47.5,4.0018,4.1693,4.494,3.9142,4.3956,5.8867,5.5358,5.8286,5.7427,4.6992,4.0843,3.9881,3.5501,4.4484,5.628,6.2071,7.1114,7.9601,7.6675,7.2434,6.4212,5.051,3.7466,3.2921,11.99,14.51,19.97,25.63,32.35,36.44,38.35,38.14,34.33,28.6,19.62,13.71,5.86,6.18,6.14,6.01,6.31,8.62,8.3,7.28,6.73,5.57,5.6,5.81
30.5,47.5,4.2823,4.6231,4.9601,4.2322,4.7345,6.5419,5.7562,5.9117,5.7694,4.6567,4.3447,4.2665,3.4447,4.3939,5.5865,6.1963,7.1167,8.053,7.6594,7.1837,6.3151,4.8694,3.6682,3.1946,11.78,14.4,20.06,25.87,32.71,37.06,39.05,38.76,34.75,28.8,19.39,13.4,5.61,5.98,6.03,5.86,6.26,8.41,8.07,7.19,6.7,5.42,5.29,5.54
31.5,47.5,3.9425,4.3687,4.663,4.051,4.6154,6.5158,5.6714,5.8294,5.6366,4.4333,4.1474,3.8515,3.1747,4.1407,5.2735,5.9326,6.9139,7.9634,7.5466,7.0697,6.1706,4.6452,3.467,2.9177,11.48,14.09,19.66,25.56,32.55,37.36,39.49,39.22,35.06,28.81,19.07,13.12,5.17,5.61,5.8,5.71,6.19,8.17,7.81,7.0,6.59,5.32,4.95,5.13
32.5,47.5,4.3649,4.7904,5.3078,4.8218,5.7226,7.4419,6.3823,6.6228,6.4466,5.1624,4.7275,4.3754,3.0768,4.0536,5.2882,6.0953,7.1758,8.2606,7.8278,7.3214,6.3619,4.7162,3.4594,2.8625,10.31,12.38,17.19,22.76,29.75,35.8,38.31,38.04,33.81,27.42,17.86,12.46,4.44,4.83,5.06,5.04,5.65,6.6,6.0,5.77,5.64,5.03,4.34,4.37
33.5,47.5,3.9845,4.3632,5.0316,4.7402,5.76,7.597,6.2597,6.4358,6.396,4.9958,4.6579,4.1148,2.8486,3.744,5.0294,5.911,7.0908,8.3208,7.7827,7.2338,6.2976,4.5576,3.3269,2.6923,3.31,5.06,9.53,14.56,20.82,27.38,30.98,30.39,25.61,19.29,10.29,5.37,3.32,3.6,3.75,3.68,3.83,4.32,4.08,4.0,3.87,3.57,3.22,3.34
34.5,47.5,3.8724,4.3378,4.914,4.8677,6.2021,8.1862,6.6281,6.8134,6.8726,5.3957,4.6994,4.0558,2.8121,3.7764,4.8014,5.8279,7.1249,8.4154,7.8372,7.308,6.3372,4.5432,3.1836,2.5646,0.0,1.75,6.21,11.07,17.15,23.56,27.54,26.87,22.05,15.56,6.68,1.97,3.4,3.8,4.07,4.0,3.85,3.96,3.95,3.77,3.53,3.54,3.26,3.32
35.5,47.5,3.6794,4.2821,5.0561,5.0604,6.2251,8.0738,6.6192,6.8794,6.8249,5.3112,4.5014,3.8707,2.9717,3.9984,4.9471,5.9285,7.1503,8.3455,7.8022,7.3006,6.2578,4.4686,3.0581,2.5164,-1.71,-0.13,4.5,9.46,15.22,21.26,24.95,24.31,19.66,13.14,4.48,0.03,5.53,5.97,6.33,6.03,5.56,5.39,5.47,5.2,5.02,5.11,4.85,5.15
36.5,47.5,3.3948,3.6998,4.1664,4.6248,6.0694,8.105,6.9631,7.2005,6.8568,5.171,4.1789,3.5683,2.7734,3.6446,4.3594,5.5877,6.9557,8.2116,7.7909,7.2634,6.1267,4.2662,2.8284,2.3402,-3.05,-1.44,3.27,8.2,13.89,19.55,22.75,22.21,18.11,11.69,3.24,-1.34,5.46,5.87,6.23,5.78,5.27,4.71,4.76,4.51,4.48,4.73,4.66,5.04
37.5,47.5,3.1344,3.6674,4.1126,4.361,5.6947,7.7321,6.8851,7.0721,6.565,4.9327,4.0435,3.4022,2.5474,3.4522,4.2919,5.3566,6.7229,7.9891,7.6822,7.1203,5.8891,4.0627,2.7086,2.1996,-1.45,0.26,5.14,10.2,15.93,21.1,23.49,22.89,18.91,12.69,4.53,0.0,5.06,5.53,5.96,5.48,5.03,4.84,5.1,4.87,4.5,4.5,4.37,4.52
38.5,47.5,3.107,3.3324,3.4212,3.4301,4.6567,6.6178,6.0701,6.126,5.3321,4.2384,3.5446,3.2479,2.3083,3.0725,3.8453,4.7203,6.1015,7.3879,7.1131,6.492,5.2003,3.6444,2.4473,2.1002,-1.87,-0.31,4.31,9.0,14.63,19.66,22.28,22.02,17.85,11.73,4.12,-0.38,5.51,5.31,5.37,4.47,3.88,3.34,3.48,3.35,3.14,3.81,4.29,5.03
39.5,47.5,3.2083,3.199,3.283,3.27,4.5458,6.2803,5.6844,5.6292,4.4534,3.5131,3.2515,3.0648,2.1031,2.712,3.6871,4.6034,6.0034,7.0802,6.7752,6.0646,4.6166,3.186,2.2608,1.8674,4.36,5.63,10.11,14.52,21.36,26.49,28.9,28.2,23.52,17.2,10.17,5.58,4.18,4.03,4.1,3.85,3.89,4.56,5.07,4.86,4.25,3.81,3.76,3.83
40.5,47.5,2.7437,2.7924,2.9772,3.2717,4.5494,6.0427,5.6258,5.4768,4.4513,3.3883,3.0526,2.6326,1.8662,2.472,3.5208,4.5703,5.9542,6.9389,6.6482,5.9371,4.5492,3.0562,2.1142,1.6483,4.39,5.7,10.39,15.26,22.25,27.82,30.66,29.99,24.73,17.84,10.54,5.64,3.72,4.16,4.4,4.32,4.16,4.55,4.94,5.03,4.55,4.06,3.69,3.49
41.5,47.5,2.4468,2.9429,2.8872,3.1306,3.8086,4.7914,4.507,4.6726,4.1981,3.4774,3.017,2.6006,1.8811,2.8116,3.4699,4.3694,5.3722,6.1922,5.9474,5.5037,4.3646,3.0139,2.125,1.7352,-8.93,-7.99,-2.96,1.91,7.28,12.1,15.07,15.01,10.46,4.62,-1.9,-6.55,2.92,3.11,3.5,3.2,2.91,2.52,2.23,2.2,2.52,2.79,2.71,2.87
42.5,47.5,2.2464,2.7818,2.9258,3.3715,3.8153,4.3807,4.3661,4.4155,3.8947,3.3485,2.9179,2.4065,1.6642,2.5102,3.3348,4.435,5.3513,5.9472,5.8378,5.304,4.1549,2.8723,1.9392,1.5245,-2.18,-1.27,3.1,7.65,13.98,18.49,20.88,20.52,15.42,9.94,3.86,-0.29,4.14,4.37,4.43,4.28,4.1,4.22,4.26,4.41,4.75,4.45,4.33,4.24
43.5,47.5,1.6402,2.1439,2.5234,3.2177,4.0303,4.8629,4.865,4.6289,3.9446,2.7845,2.0532,1.6406,1.2389,2.0035,3.1219,4.507,5.6892,6.4039,6.2054,5.5195,4.2154,2.5826,1.5218,1.0764,2.54,2.59,5.57,10.41,17.54,23.24,26.4,26.38,21.93,15.64,9.17,4.69,7.17,7.39,7.17,6.75,6.31,6.21,6.11,6.46,7.52,7.63,7.56,7.76
44.5,47.5,1.4138,1.9474,2.8363,4.0793,5.0904,5.8526,5.7118,5.4497,4.7206,3.1613,1.8288,1.3198,1.1102,1.8451,3.1788,4.7741,6.0264,6.7046,6.3881,5.718,4.3726,2.6707,1.4038,0.9218,1.16,0.79,4.36,10.3,17.8,23.31,26.1,25.72,21.09,14.65,8.22,3.54,7.41,7.54,7.25,6.81,6.17,6.05,5.81,6.13,7.25,7.42,7.49,7.98
45.5,47.5,1.5252,2.3074,3.155,4.2533,5.0914,5.8056,5.8022,5.7775,4.883,3.5105,2.1017,1.4357,1.1503,2.0198,3.319,4.8458,6.0372,6.714,6.4622,5.856,4.3982,2.7653,1.4566,0.9487,-1.67,-1.23,3.86,10.91,18.92,24.47,27.42,26.25,20.03,12.52,5.37,0.54,7.02,7.16,7.13,6.81,6.14,5.96,5.59,5.87,6.78,6.85,6.9,7.34
46.5,47.5,1.6812,2.568,3.4654,4.709,5.6849,6.3713,6.2201,6.1848,5.3362,3.907,2.3059,1.483,1.1604,2.0376,3.3682,4.9313,6.1512,6.7855,6.5177,5.8788,4.4158,2.7787,1.4508,0.9101,-4.63,-3.4,3.13,10.9,19.49,25.04,27.91,26.44,19.03,10.6,2.8,-2.48,6.53,6.8,7.07,6.78,6.23,5.96,5.43,5.67,6.42,6.49,6.4,6.69
47.5,47.5,1.6798,2.5654,3.5234,4.8156,5.8733,6.6758,6.4313,6.2678,5.2994,3.7817,2.1907,1.4359,1.1436,2.0563,3.3127,4.8931,6.1344,6.8549,6.5501,5.8325,4.2998,2.659,1.3584,0.8666,-6.75,-5.34,2.13,10.35,19.21,24.73,27.69,26.13,18.41,9.46,1.49,-4.34,6.53,6.84,7.08,6.82,6.22,5.91,5.38,5.63,6.26,6.42,6.29,6.57
48.5,47.5,1.7011,2.6285,3.5822,4.7743,6.029,6.823,6.3902,6.1927,5.2788,3.6533,2.1302,1.4791,1.0956,2.0698,3.2914,4.806,6.1452,6.8342,6.5038,5.7281,4.1921,2.5234,1.2679,0.8261,-8.55,-7.18,0.94,9.69,18.73,24.12,27.25,25.74,17.98,8.72,0.7,-5.65,6.64,6.89,7.06,6.79,6.15,5.9,5.52,5.74,6.22,6.41,6.25,6.52
49.5,47.5,1.6414,2.6309,3.594,4.6346,5.9412,6.6761,6.2273,5.971,4.9975,3.3192,1.9502,1.3908,1.1213,2.172,3.433,4.6747,6.0648,6.7567,6.3977,5.586,4.0176,2.3326,1.1563,0.7903,-10.03,-8.76,-0.59,8.67,17.56,22.9,26.2,24.92,17.06,7.79,-0.08,-6.84,6.94,7.09,7.03,6.76,6.1,5.84,5.6,5.8,6.25,6.54,6.31,6.62
50.5,47.5,1.6699,2.5313,3.5174,4.602,6.0391,6.6804,6.2405,5.813,4.7964,3.1188,1.7626,1.3318,1.0354,2.1422,3.4183,4.5934,5.9959,6.649,6.3442,5.4228,3.8323,2.1701,1.0238,0.7044,-11.07,-9.94,-1.86,8.19,17.03,21.85,24.95,23.61,16.12,7.11,-0.65,-7.82,7.07,7.15,7.11,6.86,6.22,5.85,5.63,5.8,6.26,6.62,6.35,6.64
51.5,47.5,1.6973,2.5966,3.587,4.5298,5.9434,6.336,6.0914,5.5786,4.4486,2.8306,1.6181,1.2631,0.9768,2.0748,3.3862,4.5156,5.8776,6.4711,6.2582,5.2586,3.6175,1.9814,0.9115,0.6233,-11.94,-10.71,-2.97,7.59,16.42,20.74,23.82,22.46,15.27,6.54,-1.2,-8.63,7.0,7.08,7.03,6.91,6.24,5.79,5.53,5.72,6.19,6.63,6.41,6.63
52.5,47.5,1.6426,2.484,3.503,4.4105,5.7046,6.0031,5.9215,5.2788,4.0939,2.5994,1.4484,1.2127,0.8604,1.799,3.2383,4.3891,5.6808,6.2201,6.0655,5.004,3.3859,1.7988,0.7999,0.5585,-12.64,-11.44,-4.42,5.86,14.71,18.93,22.28,20.92,14.05,5.37,-2.37,-9.75,6.92,7.01,6.95,6.85,6.3,5.79,5.52,5.75,6.17,6.68,6.49,6.66
53.5,47.5,1.5619,2.514,3.3624,4.1556,5.5322,5.6496,5.629,4.9147,3.6343,2.2853,1.3205,1.1875,0.7699,1.6766,3.095,4.2281,5.5733,6.0394,5.9462,4.7722,3.1452,1.6308,0.7214,0.504,-12.85,-11.83,-5.12,4.77,13.67,17.5,20.69,19.23,12.72,4.46,-3.01,-10.24,7.08,7.19,7.11,6.82,6.26,5.69,5.33,5.64,6.13,6.79,6.7,6.87
54.5,47.5,1.3889,2.3556,3.2844,4.0315,5.6141,5.4276,5.5397,4.763,3.4111,2.0863,1.2072,1.0586,0.7006,1.6159,3.1027,4.0714,5.5318,5.9419,5.8675,4.6354,2.9832,1.4974,0.6475,0.4438,-12.9,-11.9,-5.2,4.37,13.34,16.99,20.13,18.59,12.29,4.22,-3.18,-10.47,7.13,7.19,7.19,6.78,6.16,5.62,5.14,5.56,6.09,6.8,6.8,6.92
55.5,47.5,1.259,2.2178,3.1205,4.0046,5.6683,5.3407,5.4679,4.6025,3.1788,1.8698,1.063,0.9566,0.6319,1.5317,3.0072,4.044,5.5572,5.9666,5.8334,4.5746,2.8382,1.3836,0.5614,0.3886,-13.05,-12.03,-5.3,3.89,13.04,16.68,19.72,17.94,11.8,3.86,-3.47,-10.77,7.15,7.19,7.14,6.67,6.09,5.65,5.13,5.56,6.05,6.75,6.86,6.95
56.5,47.5,1.175,2.1569,2.989,4.0186,5.6455,5.3616,5.3518,4.4808,3.0559,1.7537,0.9634,0.8232,0.5162,1.3087,2.6618,3.9377,5.4415,5.8478,5.6734,4.4292,2.7158,1.277,0.511,0.3139,-13.28,-12.15,-5.36,3.37,12.59,16.41,19.64,17.63,11.46,3.55,-3.8,-11.01,5.29,5.42,5.42,5.17,4.75,4.35,3.96,4.28,4.56,4.98,5.11,5.19
57.5,47.5,1.1407,2.1722,2.933,3.8597,5.4218,5.0422,5.159,4.2698,2.8786,1.6236,0.8882,0.7678,0.4774,1.2254,2.5399,3.8796,5.3448,5.8063,5.6134,4.3082,2.597,1.1717,0.4534,0.281,-13.69,-12.47,-5.77,2.12,11.63,15.66,18.74,16.53,10.62,2.81,-4.5,-11.52,6.15,6.23,6.29,5.77,5.42,4.95,4.45,4.9,5.32,5.82,6.02,6.09
58.5,47.5,1.0882,2.0918,2.8406,3.7879,5.2145,4.5955,4.8082,3.9427,2.7252,1.4662,0.8167,0.6446,0.4214,1.1215,2.3731,3.7769,5.1898,5.5961,5.4574,4.135,2.4667,1.079,0.3986,0.2366,-14.08,-12.8,-6.19,1.1,10.89,15.03,18.2,15.69,9.97,2.2,-4.98,-11.81,4.9,5.05,5.16,4.64,4.47,4.03,3.61,3.93,4.2,4.47,4.68,4.83
59.5,47.5,0.9912,2.0182,2.8286,3.7363,5.1564,4.5168,4.8432,3.6557,2.455,1.3157,0.7894,0.5539,0.354,0.997,2.1622,3.6084,5.0525,5.4468,5.3578,3.9257,2.2949,0.989,0.3598,0.1879,-14.48,-13.07,-6.59,0.24,10.01,14.21,17.61,14.86,9.27,1.57,-5.68,-11.99,4.47,4.51,4.63,4.22,4.3,3.95,3.53,3.86,4.04,4.28,4.52,4.61
-39.5,52.5,4.3733,4.0462,3.4735,2.753,2.3686,2.0544,2.1451,2.371,2.6311,3.3226,3.6883,4.001,6.1433,5.371,4.127,2.7982,1.919,1.4335,1.6102,2.3453,3.3281,4.5463,5.5594,6.1706,16.41,17.22,17.28,16.23,14.85,13.87,13.29,13.09,13.03,12.97,13.7,15.01,8.46,7.99,8.54,9.49,10.64,11.35,12.04,11.0,11.39,10.02,9.79,9.26
-38.5,52.5,4.6459,4.3452,3.7526,3.0581,2.5483,2.2282,2.3038,2.5351,2.7871,3.3982,3.9972,4.2194,6.2974,5.5637,4.3248,2.9846,2.0534,1.5605,1.7803,2.507,3.4766,4.6865,5.7286,6.3564,17.15,17.95,17.93,16.94,15.64,14.62,13.97,13.79,13.78,13.75,14.43,15.79,8.12,7.68,8.17,9.1,10.23,10.99,11.57,10.7,11.14,9.74,9.47,8.82
